Gender,Age,Occupation,Income,visit_URL,publisher,Personalized_Info,Day_of_Week,Browse_Time,phone_brand,Call_Time
female,below_20,student,high,Government_Policy,AirAsia,AirFarePromotion,Tuesday,Afternoon,HTC,evening
male,below_20,admin,moderate,CheapFlights,AirAsia,AirFarePromotion,Tuesday,Afternoon,Lenovo,noon
female,50_60,sales,moderate,eBanking,AirAsia,AirFarePromotion,Monday,Afternoon,Samsung,afternoon
male,20_30,managers,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Monday,Afternoon,HTC,night
female,20_30,machinery,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Monday,Afternoon,Acer,evening
female,below_20,technicians,high,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Morning,HTC,evening
male,20_30,admin,low,CheapFlights,AirAsia,AirFarePromotion,Sunday,Morning,Sony,noon
male,30_40,managers,moderate,Government_Policy,AirAsia,AirFarePromotion,Sunday,Morning,XiaoMi,night
female,20_30,machinery,high,Vacation_Deals,AirAsia,AirFarePromotion,Monday,Afternoon,Acer,night
female,20_30,student,moderate,CheapFlights,AirAsia,AirFarePromotion,Saturday,Evening,Sony,noon
male,20_30,housewife,low,CheapFlights,AirAsia,AirFarePromotion,Thursday,Afternoon,Acer,afternoon
female,30_40,managers,low,CheapFlights,AirAsia,AirFarePromotion,Thursday,Afternoon,Lenovo,evening
male,50_60,technicians,moderate,CheapFlights,AirAsia,AirFarePromotion,Saturday,Evening,Acer,morning
male,30_40,managers,high,CheapFlights,AirAsia,AirFarePromotion,Thursday,Afternoon,Lenovo,morning
male,50_60,housewife,moderate,CheapFlights,AirAsia,AirFarePromotion,Thursday,Afternoon,HTC,night
female,30_40,managers,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Thursday,Afternoon,Lenovo,afternoon
female,30_40,admin,high,Government_Policy,AirAsia,AirFarePromotion,Thursday,Afternoon,Apple,noon
male,below_20,sales,low,Government_Policy,AirAsia,AirFarePromotion,Thursday,Afternoon,Nokia,night
female,below_20,managers,high,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Afternoon,Acer,afternoon
female,below_20,technicians,high,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Afternoon,Sony,night
female,below_20,student,high,Vacation_Deals,AirAsia,AirFarePromotion,Wednesday,Afternoon,Lenovo,evening
male,below_20,admin,low,CheapFlights,AirAsia,AirFarePromotion,Thursday,Night,Lenovo,evening
male,below_20,housewife,low,eBanking,AirAsia,AirFarePromotion,Thursday,Afternoon,Nokia,evening
female,below_20,housewife,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Thursday,Afternoon,Acer,night
male,30_40,sales,moderate,Government_Policy,AirAsia,AirFarePromotion,Thursday,Afternoon,Samsung,morning
female,50_60,machinery,high,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Noon,HTC,evening
female,20_30,managers,high,Properties,AirAsia,AirFarePromotion,Friday,Noon,Samsung,noon
female,30_40,managers,high,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Afternoon,Nokia,morning
female,20_30,managers,high,eBanking,AirAsia,AirFarePromotion,Friday,Afternoon,XiaoMi,afternoon
male,50_60,sales,high,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Afternoon,Sony,afternoon
female,50_60,managers,high,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Afternoon,Samsung,morning
male,below_20,housewife,low,CheapFlights,AirAsia,AirFarePromotion,Friday,Afternoon,Lenovo,morning
female,20_30,sales,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Tuesday,Afternoon,Lenovo,night
male,below_20,housewife,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Tuesday,Afternoon,Apple,night
male,20_30,student,high,Properties,AirAsia,AirFarePromotion,Tuesday,Afternoon,Apple,night
female,50_60,student,high,Vacation_Deals,AirAsia,AirFarePromotion,Tuesday,Afternoon,Nokia,night
male,50_60,student,high,Government_Policy,AirAsia,AirFarePromotion,Thursday,Night,Samsung,night
female,20_30,housewife,low,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Evening,Apple,noon
female,50_60,managers,low,CheapFlights,AirAsia,AirFarePromotion,Saturday,Evening,Samsung,noon
male,50_60,machinery,high,Properties,AirAsia,AirFarePromotion,Tuesday,Afternoon,Apple,evening
male,20_30,housewife,high,Government_Policy,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,noon
male,30_40,managers,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Saturday,Evening,Samsung,noon
female,20_30,student,low,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Evening,Acer,noon
male,below_20,managers,low,Properties,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,noon
female,30_40,admin,high,Properties,AirAsia,AirFarePromotion,Tuesday,Afternoon,Apple,morning
male,50_60,admin,low,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Afternoon,XiaoMi,evening
female,30_40,machinery,high,eBanking,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,afternoon
male,50_60,student,high,CheapFlights,AirAsia,AirFarePromotion,Tuesday,Afternoon,Nokia,morning
male,20_30,student,low,CheapFlights,AirAsia,AirFarePromotion,Tuesday,Afternoon,HTC,evening
female,20_30,admin,low,Properties,AirAsia,AirFarePromotion,Thursday,Afternoon,Sony,noon
female,20_30,machinery,moderate,Government_Policy,AirAsia,AirFarePromotion,Sunday,Morning,Apple,evening
female,20_30,machinery,high,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Evening,Acer,noon
female,30_40,student,moderate,CheapFlights,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,morning
male,30_40,machinery,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Wednesday,Afternoon,Lenovo,morning
female,below_20,admin,high,CheapFlights,AirAsia,AirFarePromotion,Saturday,Evening,Sony,evening
male,20_30,managers,moderate,Government_Policy,AirAsia,AirFarePromotion,Saturday,Evening,Sony,noon
male,20_30,housewife,high,eBanking,AirAsia,AirFarePromotion,Saturday,Evening,Samsung,afternoon
male,30_40,technicians,low,eBanking,AirAsia,AirFarePromotion,Friday,Noon,Sony,morning
female,50_60,machinery,high,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Morning,Sony,afternoon
female,50_60,managers,moderate,Government_Policy,AirAsia,AirFarePromotion,Sunday,Morning,Samsung,evening
female,50_60,sales,high,Government_Policy,AirAsia,AirFarePromotion,Sunday,Morning,Sony,afternoon
male,30_40,managers,moderate,Properties,AirAsia,AirFarePromotion,Saturday,Evening,XiaoMi,afternoon
female,50_60,housewife,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,evening
female,below_20,housewife,high,SellBuy_Cars,AirAsia,AirFarePromotion,Thursday,Afternoon,XiaoMi,evening
female,20_30,housewife,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Monday,Afternoon,XiaoMi,afternoon
male,20_30,machinery,moderate,eBanking,AirAsia,AirFarePromotion,Thursday,Afternoon,Samsung,afternoon
male,20_30,admin,low,CheapFlights,AirAsia,AirFarePromotion,Saturday,Evening,Acer,morning
female,20_30,student,high,eBanking,AirAsia,AirFarePromotion,Saturday,Evening,Sony,morning
male,30_40,admin,low,SellBuy_Cars,AirAsia,AirFarePromotion,Monday,Afternoon,Lenovo,evening
male,20_30,managers,low,eBanking,AirAsia,AirFarePromotion,Monday,Afternoon,Apple,evening
male,50_60,admin,low,CheapFlights,AirAsia,AirFarePromotion,Friday,Afternoon,Sony,night
female,below_20,student,high,eBanking,AirAsia,AirFarePromotion,Tuesday,Afternoon,Samsung,evening
female,below_20,sales,low,Properties,Mudah,Cheap_Secondhand,Sunday,Night,Apple,noon
female,50_60,sales,moderate,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Night,Lenovo,noon
male,below_20,housewife,low,Properties,Mudah,Cheap_Secondhand,Monday,Afternoon,Samsung,evening
male,50_60,student,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Night,XiaoMi,evening
female,30_40,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Noon,HTC,noon
male,below_20,student,high,Government_Policy,Maybank,Stock_Gold_Insurance,Thursday,Afternoon,Acer,evening
female,50_60,student,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Evening,HTC,morning
female,20_30,technicians,high,Properties,AirAsia,AirFarePromotion,Friday,Morning,Apple,night
female,50_60,admin,low,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Noon,XiaoMi,morning
female,20_30,housewife,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Noon,Lenovo,evening
male,50_60,managers,moderate,Properties,Mudah,Cheap_Secondhand,Sunday,Noon,Lenovo,morning
male,20_30,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Afternoon,Apple,morning
female,below_20,student,high,Properties,Mudah,Cheap_Secondhand,Sunday,Noon,Apple,morning
male,below_20,machinery,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Noon,Lenovo,morning
male,30_40,machinery,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Afternoon,Sony,afternoon
female,30_40,housewife,moderate,Properties,Mudah,Cheap_Secondhand,Sunday,Afternoon,Acer,noon
male,20_30,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Afternoon,HTC,morning
female,below_20,admin,low,Properties,Mudah,Cheap_Secondhand,Monday,Evening,HTC,noon
male,20_30,sales,low,Properties,Mudah,Cheap_Secondhand,Monday,Late_Night,Lenovo,evening
female,below_20,admin,low,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Late_Night,XiaoMi,noon
female,50_60,admin,moderate,CheapFlights,Mudah,Cheap_Secondhand,Tuesday,Late_Night,Sony,morning
male,50_60,housewife,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Late_Night,Samsung,evening
male,30_40,housewife,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Monday,Late_Night,Lenovo,afternoon
female,20_30,technicians,high,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Saturday,Afternoon,XiaoMi,afternoon
male,30_40,managers,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Night,Nokia,noon
female,30_40,sales,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Night,Lenovo,evening
male,30_40,sales,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Sunday,Night,Samsung,afternoon
male,20_30,machinery,high,Properties,Maybank,Stock_Gold_Insurance,Friday,Morning,XiaoMi,morning
male,30_40,student,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Saturday,Late_Night,Samsung,night
female,20_30,sales,moderate,Properties,Mudah,Cheap_Secondhand,Saturday,Evening,Nokia,noon
male,20_30,admin,low,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Evening,Nokia,morning
female,below_20,machinery,low,Properties,Mudah,Cheap_Secondhand,Saturday,Evening,HTC,night
female,20_30,machinery,high,Properties,Mudah,Cheap_Secondhand,Saturday,Evening,HTC,night
female,below_20,managers,low,Properties,Mudah,Cheap_Secondhand,Saturday,Evening,Sony,night
female,20_30,student,high,Properties,Mudah,Cheap_Secondhand,Saturday,Evening,Samsung,noon
female,below_20,admin,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Evening,Nokia,night
female,30_40,housewife,moderate,Properties,Mudah,Cheap_Secondhand,Friday,Evening,Samsung,afternoon
female,20_30,admin,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Night,Nokia,morning
female,below_20,housewife,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Night,Sony,noon
female,20_30,admin,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Morning,Sony,noon
female,30_40,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Late_Night,Samsung,afternoon
male,20_30,technicians,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Evening,Nokia,night
male,50_60,admin,high,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Night,Sony,noon
female,50_60,machinery,high,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Noon,Acer,afternoon
male,50_60,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Noon,XiaoMi,afternoon
male,20_30,technicians,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Evening,Lenovo,night
female,30_40,managers,high,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,evening
male,30_40,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Morning,Apple,noon
male,50_60,student,low,Properties,Mudah,Cheap_Secondhand,Sunday,Afternoon,HTC,noon
male,50_60,admin,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Afternoon,Lenovo,evening
female,50_60,admin,high,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Afternoon,HTC,evening
male,30_40,managers,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Afternoon,Nokia,noon
female,50_60,housewife,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Afternoon,Sony,noon
male,below_20,machinery,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Afternoon,HTC,morning
female,30_40,technicians,moderate,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Afternoon,Apple,night
female,below_20,student,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Afternoon,XiaoMi,morning
female,30_40,technicians,moderate,eBanking,Mudah,Cheap_Secondhand,Sunday,Afternoon,Sony,afternoon
male,below_20,technicians,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Afternoon,HTC,evening
male,20_30,admin,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Afternoon,Nokia,noon
female,below_20,technicians,low,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Morning,Nokia,night
male,below_20,technicians,high,Properties,Mudah,Cheap_Secondhand,Saturday,Noon,Sony,noon
male,20_30,housewife,moderate,Properties,Mudah,Cheap_Secondhand,Sunday,Evening,Apple,evening
female,20_30,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Evening,Apple,morning
male,20_30,managers,high,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Evening,Acer,night
female,50_60,machinery,moderate,Properties,Mudah,Cheap_Secondhand,Sunday,Evening,Nokia,morning
male,30_40,student,moderate,eBanking,Mudah,Cheap_Secondhand,Sunday,Evening,Lenovo,noon
male,20_30,sales,low,Properties,Mudah,Cheap_Secondhand,Sunday,Evening,Nokia,afternoon
female,50_60,technicians,moderate,Properties,Mudah,Cheap_Secondhand,Sunday,Evening,Lenovo,evening
female,20_30,sales,moderate,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Evening,Apple,evening
male,below_20,sales,moderate,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Evening,Sony,afternoon
female,30_40,student,low,eBanking,Mudah,Cheap_Secondhand,Sunday,Evening,Samsung,noon
male,50_60,machinery,low,eBanking,Mudah,Cheap_Secondhand,Sunday,Evening,Sony,afternoon
female,below_20,sales,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Evening,Apple,noon
female,30_40,housewife,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Evening,Sony,evening
male,30_40,sales,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Evening,Lenovo,night
male,20_30,student,low,Properties,Mudah,Cheap_Secondhand,Thursday,Evening,XiaoMi,evening
female,50_60,managers,low,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Evening,Acer,evening
female,30_40,admin,low,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Evening,Lenovo,night
male,below_20,machinery,low,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Evening,Samsung,evening
male,30_40,machinery,high,eBanking,Mudah,Cheap_Secondhand,Thursday,Evening,Acer,noon
female,below_20,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Evening,Nokia,morning
female,50_60,housewife,moderate,Properties,Mudah,Cheap_Secondhand,Thursday,Evening,Acer,afternoon
female,below_20,admin,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Evening,HTC,night
male,50_60,housewife,low,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Evening,Sony,afternoon
male,below_20,sales,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Evening,Nokia,afternoon
male,50_60,managers,high,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Evening,Apple,morning
male,below_20,technicians,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Thursday,Evening,XiaoMi,noon
male,below_20,student,high,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Morning,Acer,noon
female,50_60,admin,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Morning,XiaoMi,evening
female,50_60,student,high,Properties,Mudah,Cheap_Secondhand,Saturday,Morning,XiaoMi,night
female,30_40,managers,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Saturday,Morning,Samsung,night
male,20_30,admin,moderate,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,HTC,afternoon
female,30_40,machinery,moderate,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Morning,Sony,noon
female,30_40,technicians,high,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Evening,Sony,afternoon
male,30_40,managers,moderate,CheapFlights,Mudah,Cheap_Secondhand,Friday,Night,Samsung,afternoon
female,50_60,student,low,eBanking,Mudah,Cheap_Secondhand,Friday,Night,Samsung,evening
male,50_60,managers,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Thursday,Late_Night,HTC,evening
female,below_20,machinery,high,eBanking,Mudah,Cheap_Secondhand,Saturday,Morning,Acer,night
male,50_60,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,HTC,afternoon
male,50_60,admin,high,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Morning,Sony,morning
female,20_30,machinery,high,Properties,Mudah,Cheap_Secondhand,Saturday,Afternoon,Acer,evening
female,below_20,technicians,low,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Afternoon,XiaoMi,evening
female,50_60,housewife,low,Properties,Mudah,Cheap_Secondhand,Saturday,Afternoon,Nokia,night
female,below_20,admin,moderate,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Afternoon,Lenovo,morning
female,30_40,managers,moderate,eBanking,Mudah,Cheap_Secondhand,Sunday,Afternoon,Sony,night
male,20_30,student,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Afternoon,Sony,evening
female,20_30,managers,moderate,Properties,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,noon
male,below_20,housewife,low,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Evening,Samsung,morning
male,20_30,housewife,low,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Night,HTC,noon
male,50_60,technicians,moderate,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Evening,Sony,morning
male,50_60,machinery,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Night,Apple,noon
female,50_60,student,high,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Night,Lenovo,evening
female,50_60,admin,moderate,Government_Policy,Mudah,Cheap_Secondhand,Monday,Night,Lenovo,morning
male,20_30,managers,low,Government_Policy,Mudah,Cheap_Secondhand,Monday,Night,Acer,morning
male,30_40,sales,low,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Afternoon,HTC,night
male,below_20,machinery,moderate,Properties,Mudah,Cheap_Secondhand,Friday,Afternoon,Sony,noon
male,below_20,housewife,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,night
male,below_20,managers,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,afternoon
male,below_20,machinery,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,Apple,noon
male,30_40,machinery,high,Government_Policy,Mudah,Cheap_Secondhand,Monday,Evening,Lenovo,afternoon
female,below_20,admin,low,eBanking,Mudah,Cheap_Secondhand,Monday,Evening,Nokia,afternoon
female,50_60,admin,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Thursday,Afternoon,HTC,afternoon
male,20_30,managers,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Night,XiaoMi,afternoon
female,20_30,admin,moderate,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Night,Nokia,noon
male,20_30,machinery,high,eBanking,Mudah,Cheap_Secondhand,Saturday,Night,HTC,evening
female,below_20,technicians,moderate,eBanking,Mudah,Cheap_Secondhand,Thursday,Morning,XiaoMi,afternoon
female,20_30,admin,moderate,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Afternoon,Nokia,evening
female,20_30,sales,high,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Afternoon,Apple,morning
male,20_30,student,low,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,Lenovo,night
female,20_30,admin,low,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Late_Night,Nokia,noon
male,50_60,housewife,low,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Evening,Nokia,night
male,50_60,sales,moderate,Properties,Mudah,Cheap_Secondhand,Saturday,Afternoon,Apple,morning
male,below_20,student,low,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Evening,HTC,night
